Plant;TRONC;ELMNT;SAR;RAM;RANG;Xabs;Yabs;Zabs;DIAM
raboso1;0;1;1;F2;0;17.19484835;-4.292975019;167.29;0.0
raboso1;0;1;1;F3;0;14.57285959;-4.501960518;160.64;0.0
raboso1;0;1;1;F4;0;10.74407641;0.018096935;161.45;0.0
raboso1;0;1;1;F5;0;13.7744386;6.331091865;165.89;0.0
raboso1;0;1;1;1;24;27.66620796;11.64312011;167.05;1.114244095
raboso1;0;1;1;p;0;27.4541078;15.24922791;174.65;0.223038235
raboso1;0;1;1;F1;0;32.99970028;13.50804898;177.54;0.0
raboso1;0;1;1;F2;0;34.59462871;19.70472578;179.72;0.0
raboso1;0;1;1;F3;0;32.90581866;25.3201439;177.85;0.0
raboso1;0;1;1;F4;0;27.58931124;23.06507208;178.72;0.0
raboso1;0;1;1;F5;0;25.79337023;18.1591679;171.69;0.0
raboso1;0;1;1;1;25;24.63953944;10.80904718;174.88;1.10708799
raboso1;0;1;1;p;0;18.71262128;6.119309328;177.74;0.192114201
raboso1;0;1;1;F1;0;22.31247102;-1.002072687;182.03;0.0
raboso1;0;1;1;F2;0;17.90009221;-4.949199899;177.08;0.0
raboso1;0;1;1;F3;0;13.01257015;-3.663809658;172.2;0.0
raboso1;0;1;1;F4;0;16.35152162;3.038123127;177.74;0.0
raboso1;0;1;1;F5;0;16.44994646;7.224208715;181.46;0.0
raboso1;0;1;1;1;26;23.4793277;12.02473987;180.57;1.08389898
raboso1;0;1;1;p;0;25.58873978;10.67223085;186.54;0.224766082
raboso1;0;1;1;F1;0;27.80438101;6.320319321;188.91;0.0
raboso1;0;1;1;F2;0;25.06663875;9.358948505;194.56;0.0
raboso1;0;1;1;F3;0;25.22280048;15.36867508;195.37;0.0
raboso1;0;1;1;F4;0;23.27494426;14.89427423;189.67;0.0
raboso1;0;1;1;F5;0;24.48420112;13.81784595;187.23;0.0
raboso2;0;1;1;0;0;38.89512831;-19.47266933;32.99;1.874709238
raboso2;0;1;1;1;0;40.09587377;-19.52932922;35.27;1.842678208
raboso2;0;1;1;1;1;37.83066069;-18.77825685;36.24;1.835912468
raboso2;0;1;1;p;0;31.86796771;-15.37508298;32.31;0.183287428
raboso2;0;1;1;F1;0;29.96398992;-17.76994594;33.86;0.0
raboso2;0;1;1;F2;0;28.56271809;-19.11253197;29.2;0.0
raboso2;0;1;1;F3;0;30.25321027;-16.14128035;25.33;0.0
raboso2;0;1;1;F4;0;32.96857349;-10.95313014;27.39;0.0
raboso2;0;1;1;F5;0;32.23911422;-11.86020741;32.67;0.0
raboso2;0;1;1;1;2;37.53531297;-20.23673884;38.82;1.831849613
raboso2;0;1;1;p;0;44.94680936;-24.89046006;36.54;0.208292829
