Plant;TRONC;ELMNT;SAR;RAM;RANG;Xabs;Yabs;Zabs;DIAM
belledenise2;0;1;1;F5;0;-10.72812482;-25.20841322;43.53;0
belledenise2;0;1;1;1;9;-5.107625494;-17.38856748;50.64;1.549844768
belledenise2;0;1;1;p;0;-1.264311356;-25.58621571;51;0.155706002
belledenise2;0;1;1;F1;0;2.985683642;-23.32799904;53.37;0
belledenise2;0;1;1;F2;0;3.841959911;-24.28130432;46.97;0
belledenise2;0;1;1;F3;0;-1.264181275;-26.36087692;42.36;0
belledenise2;0;1;1;F4;0;-1.919929521;-31.10615818;47.27;0
belledenise2;0;1;1;F5;0;-4.525535899;-27.55317135;52.93;0
belledenise2;0;1;1;1;10;-5.085705107;-17.24153179;51.42;1.541766409
belledenise2;0;1;1;p;0;-7.86601089;-27.27348074;51;0.191769783
belledenise2;0;1;1;F1;0;-3.615495566;-28.11390889;56.58;0
belledenise2;0;1;1;F2;0;-3.097793449;-33.06269506;51.7;0
belledenise2;0;1;1;F3;0;-6.746515965;-32.87987272;42.81;0
belledenise2;0;1;1;F4;0;-14.35422682;-30.58543696;46.52;0
belledenise2;0;1;1;F5;0;-12.73586228;-30.4642091;51.94;0
belledenise2;0;1;1;1;11;-5.014694386;-17.31264773;59.43;1.517071371
belledenise2;0;1;1;p;0;-0.033710732;-25.57516562;61.29;0.199676195
belledenise2;0;1;1;F1;0;4.554326518;-23.84137953;64.24;0
belledenise2;0;1;1;F2;0;7.106979968;-29.54241105;59.56;0
belledenise2;0;1;1;F3;0;4.52063855;-28.47876728;53.37;0
belledenise2;0;1;1;F4;0;-5.010805224;-32.01713973;56.32;0
belledenise2;0;1;1;F5;0;-5.213462561;-28.24429862;63.18;0
belledenise2;0;1;1;1;12;-4.372973115;-18.20880274;68.72;1.506595891
belledenise2;0;1;1;p;0;-1.193145695;-27.34878073;70.39;0.208713666
belledenise2;0;1;1;F1;0;4.495932655;-30.48752053;73.88;0
belledenise2;0;1;1;F2;0;7.226499405;-32.51801437;67.87;0
belledenise2;0;1;1;F3;0;0.415685807;-29.65003282;61.21;0
belledenise2;0;1;1;F4;0;-3.844708876;-34.55095489;67.44;0
belledenise2;0;1;1;F5;0;-5.713062955;-31.15752698;74.32;0
