Plant;TRONC;ELMNT;SAR;RAM;RANG;Xabs;Yabs;Zabs;DIAM
poulsard1;0;1;1;F1;0;36.48316967;-9.105455326;126.41;0.0
poulsard1;0;1;1;F2;0;35.52297675;-12.90230001;119.4;0.0
poulsard1;0;1;1;F3;0;28.27647007;-13.42329989;116.82;0.0
poulsard1;0;1;1;F4;0;24.52922291;-12.81187636;119.06;0.0
poulsard1;0;1;1;F5;0;22.80004248;-7.618367424;124.29;0.0
poulsard1;0;1;1;1;21;32.85693596;-1.471620833;127.77;1.186273452
poulsard1;0;1;1;1;22;31.05626706;-3.826210294;132.52;1.153829903
poulsard1;0;1;1;p;0;21.08276238;-5.107461401;131.78;0.200934523
poulsard1;0;1;1;F1;0;18.39147472;-12.51430761;133.56;0.0
poulsard1;0;1;1;F2;0;12.45847985;-11.87824797;126.41;0.0
poulsard1;0;1;1;F3;0;13.63866362;-2.287285232;121.15;0.0
poulsard1;0;1;1;F4;0;19.95407405;1.98668144;124.24;0.0
poulsard1;0;1;1;F5;0;23.31694916;2.721236412;129.72;0.0
poulsard1;0;1;1;1;23;33.14373477;-5.057014317;141.31;1.12645322
poulsard1;0;1;1;p;0;27.9697391;-12.95798697;139.65;0.227173591
poulsard1;0;1;1;F1;0;32.49106855;-18.40586546;137.88;0.0
poulsard1;0;1;1;F2;0;30.42149227;-20.4098999;132.15;0.0
poulsard1;0;1;1;F3;0;25.34956781;-15.10253876;128.59;0.0
poulsard1;0;1;1;F4;0;18.55768833;-12.42902551;136.19;0.0
poulsard1;0;1;1;F5;0;22.56558635;-10.0928634;140.05;0.0
poulsard1;0;1;1;1;24;31.56916488;-6.019526466;150.0;1.102079734
poulsard1;0;1;1;p;0;32.86664112;-12.26419262;147.46;0.191333794
poulsard1;0;1;1;F1;0;39.42499825;-16.51348101;150.9;0.0
poulsard1;0;1;1;F2;0;38.5970381;-21.76642133;146.04;0.0
poulsard1;0;1;1;F3;0;33.87211611;-13.826345;138.86;0.0
poulsard1;0;1;1;F4;0;29.33323695;-18.09425737;140.42;0.0
