Plant;TRONC;ELMNT;SAR;RAM;RANG;Xabs;Yabs;Zabs;DIAM
plantdec2;0;1;1;F4;0;11.87334207;-33.94769802;61.98;0.0
plantdec2;0;1;1;F5;0;11.21464361;-32.0741142;68.32;0.0
plantdec2;0;1;1;1;9;8.848855684;-19.97160836;68.18;1.525441175
plantdec2;0;1;1;p;0;10.3598889;-12.48813466;69.08;0.222498618
plantdec2;0;1;1;F1;0;4.595510289;-11.6518696;72.8;0.0
plantdec2;0;1;1;F2;0;5.106442855;-8.775857102;65.85;0.0
plantdec2;0;1;1;F3;0;11.65742808;-8.365988123;62.52;0.0
plantdec2;0;1;1;F4;0;14.81520143;-10.57724737;64.01;0.0
plantdec2;0;1;1;F5;0;13.8778955;-15.17218563;69.17;0.0
plantdec2;0;1;1;1;10;12.75233208;-22.35265267;74.76;1.493838923
plantdec2;0;1;1;p;0;12.74281452;-29.06052934;72.84;0.205044469
plantdec2;0;1;1;F1;0;17.41411845;-29.8138019;74.22;0.0
plantdec2;0;1;1;F2;0;16.69551466;-31.60056115;69.35;0.0
plantdec2;0;1;1;F3;0;12.76660036;-31.4715943;66.38;0.0
plantdec2;0;1;1;F4;0;6.744956102;-30.6149728;70.65;0.0
plantdec2;0;1;1;F5;0;8.909912993;-29.22135819;75.14;0.0
plantdec2;0;1;1;1;11;11.96452944;-22.43491448;79.51;1.44521253
plantdec2;0;1;1;p;0;10.51149618;-25.82526761;83.26;0.218876724
plantdec2;0;1;1;F1;0;14.44059049;-25.62773795;81.87;0.0
plantdec2;0;1;1;F2;0;12.62366123;-29.07792172;79.52;0.0
plantdec2;0;1;1;F3;0;10.28254715;-27.77554511;77.62;0.0
plantdec2;0;1;1;F4;0;6.334885779;-25.54026667;80.23;0.0
plantdec2;0;1;1;F5;0;7.45577973;-26.27381745;85.36;0.0
plantdec2;0;1;1;1;12;13.91825768;-24.18241153;82.08;1.433317845
plantdec2;0;1;1;p;0;17.17600256;-28.94719887;79.32;0.175249232
plantdec2;0;1;1;F1;0;20.60762993;-27.75642873;79.05;0.0
plantdec2;0;1;1;F2;0;20.31309146;-30.34404289;75.01;0.0
plantdec2;0;1;1;F3;0;18.93229579;-31.03823547;73.12;0.0
plantdec2;0;1;1;F4;0;13.34271969;-30.91080332;75.4;0.0
plantdec2;0;1;1;F5;0;13.8748127;-31.31906429;80.34;0.0
plantdec2;0;1;1;1;13;12.42215149;-24.03487762;86.15;1.39956461
plantdec2;0;1;1;p;0;7.025934284;-27.62397777;86.85;0.218379547
plantdec2;0;1;1;F1;0;4.196033464;-26.25027425;88.57;0.0
plantdec2;0;1;1;F2;0;3.160016042;-26.00620889;84.58;0.0
plantdec2;0;1;1;F3;0;4.767399339;-28.75597596;81.69;0.0
plantdec2;0;1;1;F4;0;7.703909163;-31.19927497;82.88;0.0
plantdec2;0;1;1;F5;0;9.575576942;-30.68269029;86.86;0.0
plantdec2;0;1;1;1;14;13.54773488;-25.15128348;88.22;1.387412625
plantdec2;0;1;1;p;0;12.54708354;-31.31312549;84.14;0.202666727
