Plant;TRONC;ELMNT;SAR;RAM;RANG;Xabs;Yabs;Zabs;DIAM
salice2;0;1;1;F4;0;4.21194076;-28.09781524;85.9;0
salice2;0;1;1;F5;0;5.60194076;-26.01781524;87.2;0
salice2;0;1;1;1;18;-1.85805924;-17.08781524;93.77;1.689023686
salice2;0;1;1;1;19;-2.75805924;-18.19781524;98.94;1.679924257
salice2;0;1;1;p;0;-1.66805924;-25.36781524;100.25;0.194680874
salice2;0;1;1;F1;0;2.63194076;-27.72781524;103.23;0
salice2;0;1;1;F2;0;4.52194076;-27.33781524;97.65;0
salice2;0;1;1;F3;0;-1.02805924;-31.38781524;94.03;0
salice2;0;1;1;F4;0;-7.49805924;-28.64781524;95.41;0
salice2;0;1;1;F5;0;-7.43805924;-24.80781524;99.44;0
salice2;0;1;1;1;20;-2.77805924;-16.96781524;105.16;1.615447614
salice2;0;1;1;p;0;1.33194076;-12.12781524;103;0.185414252
salice2;0;1;1;F1;0;7.48194076;-13.51781524;103.41;0
salice2;0;1;1;F2;0;6.93194076;-12.32781524;97.25;0
salice2;0;1;1;F3;0;1.12194076;-11.46781524;94.49;0
salice2;0;1;1;F4;0;-2.84805924;-9.187815244;97.29;0
salice2;0;1;1;F5;0;-3.80805924;-10.45781524;101.47;0
salice2;0;1;1;1;21;-1.63805924;-22.20781524;110.67;1.598463418
salice2;0;1;1;p;0;0.62194076;-27.27781524;109.25;0.18308909
salice2;0;1;1;F1;0;4.82194076;-29.72781524;108.36;0
salice2;0;1;1;F2;0;4.18194076;-31.71781524;105.03;0
salice2;0;1;1;F3;0;3.22194076;-28.93781524;101.99;0
salice2;0;1;1;F4;0;-2.19805924;-27.60781524;103.56;0
salice2;0;1;1;F5;0;-2.49805924;-28.16781524;105.96;0
salice2;0;1;1;1;22;-2.84805924;-20.88781524;115.39;1.579443485
salice2;0;1;1;p;0;-4.91805924;-14.78781524;117.65;0.229867582
salice2;0;1;1;F1;0;-1.74805924;-12.12781524;120.84;0
salice2;0;1;1;F2;0;0.27194076;-9.347815244;117.18;0
salice2;0;1;1;F3;0;-0.85805924;-9.887815244;114.02;0
salice2;0;1;1;F4;0;-4.56805924;-10.46781524;111.76;0
salice2;0;1;1;F5;0;-7.42805924;-11.92781524;114.78;0
salice2;0;1;1;1;23;-2.68805924;-23.64781524;120.84;1.54148721
salice2;0;1;1;p;0;0.21194076;-28.90781524;122.04;0.212412254
salice2;0;1;1;F1;0;5.61194076;-31.80781524;123.08;0
salice2;0;1;1;F2;0;5.76194076;-33.93781524;118.84;0
salice2;0;1;1;F3;0;0.98194076;-34.50781524;114.38;0
salice2;0;1;1;F4;0;-4.19805924;-33.69781524;115.46;0
salice2;0;1;1;F5;0;-2.60805924;-29.40781524;115.45;0
salice2;0;1;1;1;24;-4.75805924;-22.06781524;128.65;1.535193755
salice2;0;1;1;p;0;2.39194076;-18.09781524;127.4;0.156018117
salice2;0;1;1;F1;0;8.13194076;-22.72781524;124.68;0
salice2;0;1;1;F2;0;7.98194076;-20.74781524;120.67;0
salice2;0;1;1;F3;0;4.21194076;-16.71781524;117.07;0
salice2;0;1;1;F4;0;1.35194076;-12.22781524;120.38;0
salice2;0;1;1;F5;0;-1.09805924;-13.34781524;126.12;0
salice2;0;1;1;1;25;-4.48805924;-25.23781524;135.98;1.47679543
salice2;0;1;1;p;0;-0.18805924;-30.71781524;134.62;0.209457884
salice2;0;1;1;F1;0;6.34194076;-28.99781524;134.36;0
salice2;0;1;1;F2;0;6.39194076;-29.42781524;128.73;0
salice2;0;1;1;F3;0;4.18194076;-30.66781524;127.15;0
salice2;0;1;1;F4;0;1.10194076;-37.25781524;128.1;0
salice2;0;1;1;F5;0;-6.05805924;-34.25781524;132.99;0
salice2;0;1;1;1;26;-4.11805924;-23.02781524;145.08;1.474897036
salice2;0;1;1;1;27;-3.18805924;-24.60781524;154.98;1.437351177
salice2;0;1;1;p;0;0.15194076;-28.82781524;157.36;0.169199995
salice2;0;1;1;F1;0;5.30194076;-30.35781524;160.74;0
salice2;0;1;1;F2;0;7.69194076;-34.56781524;156.17;0
salice2;0;1;1;F3;0;4.53194076;-32.07781524;150.13;0
salice2;0;1;1;F4;0;0.00194076;-34.26781524;151.93;0
salice2;0;1;1;F5;0;-4.59805924;-32.34781524;155.97;0
salice2;0;1;1;1;28;-6.06805924;-21.41781524;161.94;1.423235106
salice2;0;1;1;p;0;-10.00805924;-28.53781524;158.77;0.214127633
salice2;0;1;1;F1;0;-15.10805924;-27.39781524;157.78;0
salice2;0;1;1;F2;0;-15.42805924;-31.24781524;152.54;0
salice2;0;1;1;F3;0;-11.08805924;-31.01781524;149.4;0
salice2;0;1;1;F4;0;-4.78805924;-29.91781524;153.02;0
salice2;0;1;1;F5;0;-4.27805924;-29.98781524;157.15;0
salice2;0;1;1;1;29;-0.51805924;-21.64781524;170.67;1.414108662
salice2;0;1;1;1;30;-1.39805924;-20.69781524;179.47;1.359435998
salice2;0;1;1;p;0;-3.39805924;-25.65781524;179.16;0.223323255
salice2;0;1;1;F1;0;1.67194076;-25.80781524;176.62;0
salice2;0;1;1;F2;0;0.04194076;-25.78781524;173.81;0
salice2;0;1;1;F3;0;-3.97805924;-26.06781524;173.46;0
salice2;0;1;1;F4;0;-9.06805924;-32.17781524;173.06;0
salice2;0;1;1;F5;0;-8.28805924;-31.76781524;178.01;0
salice2;0;1;1;1;31;2.74194076;-20.22781524;187.36;1.306263294
salice2;0;1;1;p;0;4.92194076;-24.23781524;188.37;0.215871625
salice2;0;1;1;F1;0;12.03194076;-22.47781524;189.5;0
salice2;0;1;1;F2;0;11.26194076;-26.64781524;183.53;0
salice2;0;1;1;F3;0;6.84194076;-30.27781524;181.82;0
salice2;0;1;1;F4;0;1.50194076;-27.94781524;183.05;0
salice2;0;1;1;F5;0;5.21909578;-24.12646565;188.25;0
